Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,MyUnknownColumn,MyUnknownColumn_[0]
"5/7/2004","12:00:00",1.5,851,-200,8.1999999999999993,906,89,989,95,1418,545,21.199999999999999,27.699999999999999,0.68640000000000001,"",""
"5/7/2004","13:00:00",2.2000000000000002,926,-200,10.9,1010,132,904,110,1526,720,19.699999999999999,28.5,0.64449999999999996,"",""
"5/7/2004","14:00:00",1.8,890,-200,9.3000000000000007,950,114,940,101,1460,655,19.800000000000001,29.699999999999999,0.67800000000000005,"",""
"5/7/2004","15:00:00",1.8999999999999999,921,-200,8.4000000000000004,914,107,937,106,1481,614,19.199999999999999,35.600000000000001,0.78559999999999997,"",""
"5/7/2004","16:00:00",2.2999999999999998,1052,-200,9.4000000000000004,956,140,869,116,1600,725,14.199999999999999,60.5,0.97650000000000003,"",""
"5/7/2004","17:00:00",3.6000000000000001,1247,-200,17.899999999999999,1238,187,691,124,1948,1036,12.9,69.099999999999994,1.0248999999999999,"",""
"5/7/2004","18:00:00",4.2999999999999998,1205,-200,17.399999999999999,1222,222,684,133,1911,1127,12.699999999999999,70.400000000000006,1.0294000000000001,"",""
"5/7/2004","19:00:00",2.2000000000000002,1016,-200,10.5,995,117,857,96,1642,854,13.9,62.700000000000003,0.99050000000000005,"",""
"5/7/2004","20:00:00",1.5,984,-200,7.5,879,89,940,85,1527,792,13.9,62.899999999999999,0.99480000000000002,"",""
"5/7/2004","21:00:00",2,1041,-200,8,898,130,922,97,1595,891,13.4,65.200000000000003,0.99960000000000004,"",""
"5/7/2004","22:00:00",2,1027,-200,7.7000000000000002,887,133,927,97,1568,876,13.4,64.599999999999994,0.98640000000000005,"",""
"5/7/2004","23:00:00",2.1000000000000001,1025,-200,7.2999999999999998,869,144,954,101,1531,851,13.300000000000001,63.600000000000001,0.9677,"",""
"5/8/2004","0:00:00",1.5,984,-200,6.4000000000000004,829,99,1003,85,1516,787,13.300000000000001,61.799999999999997,0.94330000000000003,"",""
"5/8/2004","1:00:00",2.2000000000000002,969,-200,5.5999999999999996,791,102,1084,80,1446,711,13.6,59.700000000000003,0.92710000000000004,"",""
"5/8/2004","2:00:00",0.5,758,-200,1.5,546,27,1483,33,1252,396,14.6,53.299999999999997,0.88070000000000004,"",""
"5/8/2004","3:00:00",-200,767,-200,1.5,547,-200,1482,-200,1239,375,14.300000000000001,51.700000000000003,0.84119999999999995,"",""
"5/8/2004","4:00:00",-200,772,-200,1.2,518,-200,1544,-200,1202,343,10.9,67.5,0.87849999999999995,"",""
"5/8/2004","5:00:00",-200,831,-200,1.6000000000000001,557,-200,1480,-200,1257,401,7.4000000000000004,85.200000000000003,0.88080000000000003,"",""
"5/8/2004","6:00:00",-200,871,-200,2.6000000000000001,628,-200,1243,-200,1329,518,8.6999999999999993,81.5,0.91900000000000004,"",""
"5/8/2004","7:00:00",-200,995,-200,5.9000000000000004,808,-200,1028,-200,1479,685,10.300000000000001,75.599999999999994,0.94579999999999997,"",""
"5/8/2004","8:00:00",-200,1093,-200,8.5,918,-200,857,-200,1589,939,11,75,0.98209999999999997,"",""
"5/8/2004","9:00:00",-200,1079,-200,7.7000000000000002,885,-200,884,-200,1588,974,13.6,66.099999999999994,1.0236000000000001,"",""
"5/8/2004","10:00:00",-200,1084,-200,6.9000000000000004,852,-200,910,-200,1575,959,14.699999999999999,63.100000000000001,1.0488,"",""
"5/8/2004","11:00:00",-200,1204,-200,10.1,982,-200,791,-200,1739,1067,13.800000000000001,72.299999999999997,1.1361000000000001,"",""
"5/8/2004","12:00:00",-200,1213,-200,11.1,1018,-200,760,-200,1778,1061,13.300000000000001,76.799999999999997,1.1702999999999999,"",""
"5/8/2004","13:00:00",-200,1124,-200,9.1999999999999993,949,-200,827,-200,1671,1008,16.199999999999999,60,1.0936999999999999,"",""
"5/8/2004","14:00:00",-200,945,-200,4.2999999999999998,726,-200,1053,-200,1432,637,16.300000000000001,55.299999999999997,1.0145999999999999,"",""
"5/8/2004","15:00:00",-200,964,-200,6.5,833,-200,1003,-200,1489,647,20,40.399999999999999,0.93540000000000001,"",""
"5/8/2004","16:00:00",-200,903,-200,5.4000000000000004,786,-200,1073,-200,1375,523,19.800000000000001,35.399999999999999,0.80989999999999995,"",""
"5/8/2004","17:00:00",-200,918,-200,7.0999999999999996,863,-200,992,-200,1408,539,19.800000000000001,33.600000000000001,0.76700000000000002,"",""
"5/8/2004","18:00:00",-200,1028,-200,9.5,961,-200,913,-200,1502,649,17.800000000000001,38.5,0.77629999999999999,"",""
"5/8/2004","19:00:00",-200,1175,-200,17,1209,-200,720,-200,1829,1071,16.699999999999999,44.600000000000001,0.83930000000000005,"",""
"5/8/2004","20:00:00",-200,1215,-200,15.4,1161,-200,714,-200,1802,1237,15.1,51.799999999999997,0.88160000000000005,"",""
"5/8/2004","21:00:00",-200,1072,-200,9.9000000000000004,976,-200,835,-200,1603,1018,14.1,56.200000000000003,0.90280000000000005,"",""
"5/8/2004","22:00:00",-200,1070,-200,9.3000000000000007,952,-200,858,-200,1573,966,13.800000000000001,58.299999999999997,0.91469999999999996,"",""
"5/8/2004","23:00:00",-200,1021,-200,6.9000000000000004,853,-200,979,-200,1457,901,13.699999999999999,59.700000000000003,0.92849999999999999,"",""
"5/9/2004","0:00:00",-200,1063,-200,7.0999999999999996,859,-200,952,-200,1519,949,13.699999999999999,60.299999999999997,0.9405,"",""
"5/9/2004","1:00:00",-200,1068,-200,9,938,-200,862,-200,1575,1057,12.699999999999999,64.900000000000006,0.9506,"",""
"5/9/2004","2:00:00",-200,993,-200,8.3000000000000007,913,-200,879,-200,1601,989,12.6,65.400000000000006,0.95289999999999997,"",""
"5/9/2004","3:00:00",-200,1034,-200,8.6999999999999993,928,-200,848,-200,1619,1005,12.1,68.599999999999994,0.96399999999999997,"",""
"5/9/2004","4:00:00",-200,1025,-200,8.4000000000000004,914,-200,856,-200,1605,1003,12.300000000000001,68,0.97219999999999995,"",""
"5/9/2004","5:00:00",-200,1036,-200,8.0999999999999996,902,-200,825,-200,1558,1087,11.9,71.099999999999994,0.9899,"",""
"5/9/2004","6:00:00",-200,924,-200,5.2000000000000002,774,-200,987,-200,1460,909,11.300000000000001,73.799999999999997,0.98480000000000001,"",""
"5/9/2004","7:00:00",-200,922,-200,4.5,737,-200,1050,-200,1414,882,13.1,62.600000000000001,0.94189999999999996,"",""
"5/9/2004","8:00:00",-200,830,-200,2.6000000000000001,625,-200,1266,-200,1303,568,16.800000000000001,46.799999999999997,0.8881,"",""
"5/9/2004","9:00:00",-200,947,-200,4.7999999999999998,752,-200,1068,-200,1434,620,17.899999999999999,44.799999999999997,0.91039999999999999,"",""
"5/9/2004","10:00:00",-200,977,-200,4.5,737,-200,1025,-200,1450,686,17.800000000000001,49.5,0.99860000000000004,"",""
"5/9/2004","11:00:00",-200,1025,-200,4.9000000000000004,761,-200,1008,-200,1476,700,18.800000000000001,46.399999999999999,0.99680000000000002,"",""
"5/9/2004","12:00:00",-200,1040,-200,5.7999999999999998,804,-200,940,-200,1502,780,19.300000000000001,44,0.97829999999999995,"",""
"5/9/2004","13:00:00",-200,1013,-200,4.0999999999999996,718,-200,1041,-200,1492,558,14.699999999999999,68.400000000000006,1.1405000000000001,"",""
"5/9/2004","14:00:00",-200,1035,-200,4.7999999999999998,755,-200,997,-200,1521,608,15.6,65.799999999999997,1.1577,"",""
"5/9/2004","15:00:00",-200,1086,-200,7,859,-200,892,-200,1595,754,17.699999999999999,54,1.0826,"",""
"5/9/2004","16:00:00",-200,967,-200,4.7999999999999998,753,-200,1048,-200,1420,544,17.800000000000001,46.700000000000003,0.9466,"",""
"5/9/2004","17:00:00",-200,968,-200,5.4000000000000004,785,-200,1011,-200,1446,550,17.800000000000001,44.399999999999999,0.89670000000000005,"",""
"5/9/2004","18:00:00",-200,1004,-200,6.2999999999999998,827,-200,972,-200,1465,627,17.800000000000001,44.299999999999997,0.89290000000000003,"",""
"5/9/2004","19:00:00",-200,1132,-200,10.1,981,-200,850,-200,1614,877,16.399999999999999,47.799999999999997,0.8851,"",""
"5/9/2004","20:00:00",-200,1121,-200,10.199999999999999,985,-200,833,-200,1625,981,15.6,51.600000000000001,0.90629999999999999,"",""
"5/9/2004","21:00:00",-200,1068,-200,8.4000000000000004,917,-200,889,-200,1570,832,14.9,55,0.92279999999999995,"",""
"5/9/2004","22:00:00",-200,1123,-200,8.9000000000000004,937,-200,866,-200,1606,941,13.800000000000001,59.799999999999997,0.93979999999999997,"",""
"5/9/2004","23:00:00",-200,1101,-200,8.8000000000000007,933,-200,845,-200,1600,1022,13.800000000000001,62.100000000000001,0.97209999999999996,"",""
"5/10/2004","0:00:00",-200,997,-200,6.5,835,-200,951,-200,1501,888,13.9,61.100000000000001,0.96560000000000001,"",""
"5/10/2004","1:00:00",-200,875,-200,3,654,-200,1172,-200,1375,683,14.9,57.600000000000001,0.96840000000000004,"",""
"5/10/2004","2:00:00",-200,815,-200,1.8,569,-200,1361,-200,1344,534,14.4,60.100000000000001,0.97970000000000002,"",""
"5/10/2004","3:00:00",-200,803,-200,1.3,531,-200,1462,-200,1318,489,13.800000000000001,63.200000000000003,0.99519999999999997,"",""
"5/10/2004","4:00:00",-200,829,-200,1.8,570,-200,1304,-200,1357,562,14.199999999999999,62.899999999999999,1.0136000000000001,"",""
"5/10/2004","5:00:00",-200,867,-200,2.6000000000000001,625,-200,1213,-200,1385,652,14,63.799999999999997,1.0166999999999999,"",""
"5/10/2004","6:00:00",-200,1118,-200,9.8000000000000007,970,-200,837,-200,1705,1019,13.4,67.400000000000006,1.0291999999999999,"",""
"5/10/2004","7:00:00",-200,1632,-200,31.5,1587,-200,523,-200,2459,1678,14.699999999999999,62.299999999999997,1.0350999999999999,"",""
"5/10/2004","8:00:00",-200,1598,-200,35.200000000000003,1668,-200,490,-200,2617,1749,16,57.299999999999997,1.0342,"",""
"5/10/2004","9:00:00",4.4000000000000004,1378,-200,20.199999999999999,1303,257,633,117,2051,1494,17.800000000000001,51.100000000000001,1.0362,"",""
"5/10/2004","10:00:00",2.5,1132,-200,13.4,1096,178,731,107,1808,1186,20,45,1.0379,"",""
"5/10/2004","11:00:00",2.1000000000000001,1108,-200,11.699999999999999,1040,145,767,95,1748,1051,20.300000000000001,44.100000000000001,1.0391999999999999,"",""
"5/10/2004","12:00:00",2.3999999999999999,1131,-200,13.4,1097,137,735,93,1797,1027,20.699999999999999,42.399999999999999,1.0247999999999999,"",""
"5/10/2004","13:00:00",2.2000000000000002,1105,-200,12.9,1080,139,751,104,1758,981,20.800000000000001,40.600000000000001,0.98880000000000001,"",""
"5/10/2004","14:00:00",2.2000000000000002,1120,-200,13.4,1096,130,753,102,1767,976,21.5,39.700000000000003,1.0042,"",""
"5/10/2004","15:00:00",2.2999999999999998,1100,-200,13.699999999999999,1108,148,800,109,1731,932,25,30.100000000000001,0.93940000000000001,"",""
"5/10/2004","16:00:00",2.1000000000000001,1098,-200,14.199999999999999,1124,120,810,97,1716,871,25.199999999999999,29.699999999999999,0.93710000000000004,"",""
"5/10/2004","17:00:00",2.5,1137,-200,17.800000000000001,1234,132,749,104,1824,990,23.399999999999999,32,0.91000000000000003,"",""
"5/10/2004","18:00:00",3.6000000000000001,1267,-200,22,1352,188,651,124,1961,1196,21,37.799999999999997,0.92979999999999996,"",""
"5/10/2004","19:00:00",4,1319,-200,24.399999999999999,1413,204,597,135,2050,1329,19.199999999999999,45.700000000000003,1.0084,"",""
"5/10/2004","20:00:00",3,1160,-200,16.300000000000001,1189,167,698,122,1824,1151,17.699999999999999,50.899999999999999,1.0232000000000001,"",""
"5/10/2004","21:00:00",2.1000000000000001,1084,-200,12.4,1063,128,775,109,1703,1031,16.800000000000001,53.600000000000001,1.0166999999999999,"",""
"5/10/2004","22:00:00",1.7,1025,-200,9.5999999999999996,963,106,842,95,1621,917,15.800000000000001,56.200000000000003,1.0033000000000001,"",""
"5/10/2004","23:00:00",1.1000000000000001,953,-200,6.4000000000000004,830,88,986,86,1521,860,16,56.5,1.0165999999999999,"",""
"5/11/2004","0:00:00",0.90000000000000002,959,-200,6,812,77,961,78,1518,910,14.199999999999999,64.099999999999994,1.0346,"",""
"5/11/2004","1:00:00",0.40000000000000002,834,-200,2.7999999999999998,637,36,1187,53,1362,699,15,59.799999999999997,1.0142,"",""
"5/11/2004","2:00:00",0.20000000000000001,787,-200,1.6000000000000001,549,28,1366,43,1317,596,14.300000000000001,61.899999999999999,1.0031000000000001,"",""
"5/11/2004","3:00:00",0.20000000000000001,799,-200,1.6000000000000001,555,-200,1327,-200,1320,643,12.800000000000001,66,0.96899999999999997,"",""
"5/11/2004","4:00:00",-200,807,-200,1.8,571,46,1305,53,1335,704,11.4,70.5,0.94840000000000002,"",""
"5/11/2004","5:00:00",0.59999999999999998,866,-200,3.6000000000000001,686,55,1135,48,1405,741,12,68,0.95469999999999999,"",""
"5/11/2004","6:00:00",1.3999999999999999,1035,-200,8.4000000000000004,917,135,882,64,1606,968,11.300000000000001,70.400000000000006,0.94430000000000003,"",""
"5/11/2004","7:00:00",4.5999999999999996,1469,-200,27.5,1491,327,555,95,2301,1561,12.699999999999999,65.599999999999994,0.96199999999999997,"",""
"5/11/2004","8:00:00",5.5,1553,-200,31,1575,383,508,120,2423,1779,14.5,59.799999999999997,0.97950000000000004,"",""
"5/11/2004","9:00:00",4.7999999999999998,1513,-200,26,1455,366,554,153,2182,1822,17.5,49.799999999999997,0.98770000000000002,"",""
"5/11/2004","10:00:00",4.5,1395,-200,22.600000000000001,1368,322,605,163,2032,1675,21.899999999999999,35.200000000000003,0.91279999999999994,"",""
"5/11/2004","11:00:00",3,1209,-200,18.300000000000001,1248,188,712,119,1891,1295,23.5,29.5,0.84350000000000003,"",""
"5/11/2004","12:00:00",2.5,1142,-200,13.9,1115,144,776,96,1735,1091,24.300000000000001,29.800000000000001,0.89259999999999995,"",""
"5/11/2004","13:00:00",2.2999999999999998,1140,-200,14.4,1129,132,765,94,1728,1023,23.800000000000001,31.699999999999999,0.92120000000000002,"",""
"5/11/2004","14:00:00",2,1105,-200,11.6,1035,117,826,86,1643,877,24.199999999999999,31.199999999999999,0.92569999999999997,"",""
"5/11/2004","15:00:00",1.8999999999999999,1131,-200,12.199999999999999,1058,121,824,91,1664,931,26.5,27.199999999999999,0.92820000000000003,"",""
"5/11/2004","16:00:00",1.8999999999999999,1162,-200,12.4,1064,124,832,97,1675,913,25.699999999999999,28.399999999999999,0.92479999999999996,"",""
"5/11/2004","17:00:00",3.5,1336,-200,21.100000000000001,1326,188,674,125,1923,1255,26.300000000000001,27.5,0.93059999999999998,"",""
"5/11/2004","18:00:00",4.5999999999999996,1533,-200,29.899999999999999,1549,226,573,140,2233,1571,24.399999999999999,31.600000000000001,0.95450000000000002,"",""
"5/11/2004","19:00:00",6.2999999999999998,1650,-200,34.299999999999997,1649,266,528,158,2345,1779,23.100000000000001,35.299999999999997,0.98450000000000004,"",""
"5/11/2004","20:00:00",5,1535,-200,26.100000000000001,1458,269,568,159,2120,1735,21.100000000000001,40.200000000000003,0.997,"",""
"5/11/2004","21:00:00",3.2999999999999998,1382,-200,18.100000000000001,1243,183,632,128,1941,1511,19.199999999999999,52.299999999999997,1.1516,"",""
"5/11/2004","22:00:00",2.7000000000000002,1335,-200,14.199999999999999,1122,167,673,114,1840,1424,18.100000000000001,58.700000000000003,1.2072000000000001,"",""
"5/11/2004","23:00:00",2.2000000000000002,1267,-200,12.4,1064,138,706,100,1766,1348,17.300000000000001,58.799999999999997,1.1494,"",""
"5/12/2004","0:00:00",1.7,1122,-200,8.6999999999999993,926,105,805,88,1619,1174,16.899999999999999,58.799999999999997,1.125,"",""
"5/12/2004","1:00:00",0.80000000000000004,986,-200,5.2000000000000002,771,54,964,67,1518,947,17.600000000000001,57.600000000000001,1.1484000000000001,"",""
"5/12/2004","2:00:00",0.80000000000000004,966,-200,4.5999999999999996,744,58,967,65,1511,935,15.6,63.899999999999999,1.1287,"",""
"5/12/2004","3:00:00",0.59999999999999998,919,-200,3.1000000000000001,661,-200,1089,-200,1468,838,14.9,65.700000000000003,1.1073,"",""
"5/12/2004","4:00:00",-200,872,-200,2.7000000000000002,632,37,1132,47,1403,768,15.6,62.200000000000003,1.0961000000000001,"",""
"5/12/2004","5:00:00",0.80000000000000004,967,-200,4.7000000000000002,749,84,996,57,1517,881,14,68.299999999999997,1.0884,"",""
"5/12/2004","6:00:00",1.5,1152,-200,9.5999999999999996,964,134,800,73,1705,1096,14.5,65.700000000000003,1.0804,"",""
"5/12/2004","7:00:00",4.0999999999999996,1500,-200,23.600000000000001,1393,279,560,95,2163,1495,15.5,62.200000000000003,1.0874999999999999,"",""
"5/12/2004","8:00:00",5.9000000000000004,1754,-200,37.399999999999999,1716,333,452,110,2667,1895,17,56.799999999999997,1.0909,"",""
"5/12/2004","9:00:00",5.0999999999999996,1558,-200,26.600000000000001,1469,336,525,121,2281,1758,18.800000000000001,52.399999999999999,1.1285000000000001,"",""
"5/12/2004","10:00:00",3.8999999999999999,1446,-200,22,1350,280,568,108,2140,1630,19.699999999999999,51.899999999999999,1.1796,"",""
"5/12/2004","11:00:00",3.3999999999999999,1349,-200,17.899999999999999,1236,275,627,125,1964,1530,20.899999999999999,44.600000000000001,1.0871999999999999,"",""
"5/12/2004","12:00:00",3.2999999999999998,1452,-200,22.699999999999999,1371,207,576,117,2138,1622,21.899999999999999,43.299999999999997,1.1265000000000001,"",""
"5/12/2004","13:00:00",5.0999999999999996,1676,-200,29.300000000000001,1534,305,496,131,2413,1828,20.399999999999999,55.700000000000003,1.3205,"",""
"5/12/2004","14:00:00",3.1000000000000001,1327,-200,14.699999999999999,1139,236,658,126,1894,1323,17.399999999999999,67,1.325,"",""
"5/12/2004","15:00:00",2.5,1248,-200,12.6,1072,183,713,114,1797,1188,17.100000000000001,64,1.2413000000000001,"",""
"5/12/2004","16:00:00",2.3999999999999999,1250,-200,12.699999999999999,1074,162,724,123,1806,1166,17.300000000000001,61.100000000000001,1.1957,"",""
"5/12/2004","17:00:00",2.7999999999999998,1222,-200,13,1084,157,727,116,1797,1108,17.699999999999999,56.299999999999997,1.1299999999999999,"",""
"5/12/2004","18:00:00",2.8999999999999999,1159,-200,13.4,1097,136,748,107,1709,995,17.399999999999999,48.600000000000001,0.95589999999999997,"",""
"5/12/2004","19:00:00",3.3999999999999999,1192,-200,14.800000000000001,1143,166,740,123,1767,1108,17.600000000000001,43.700000000000003,0.86980000000000002,"",""
"5/12/2004","20:00:00",2.2000000000000002,1074,-200,9.4000000000000004,954,136,846,112,1570,956,16.699999999999999,47.200000000000003,0.89200000000000002,"",""
"5/12/2004","21:00:00",1.6000000000000001,984,-200,6.9000000000000004,851,112,959,101,1452,817,16.800000000000001,45.600000000000001,0.86360000000000003,"",""
"5/12/2004","22:00:00",1.3,970,-200,5.2000000000000002,773,87,1026,91,1425,658,16.100000000000001,52,0.94599999999999995,"",""
"5/12/2004","23:00:00",1.3,987,-200,5.7000000000000002,800,86,989,88,1462,658,15.5,57.100000000000001,0.996,"",""
"5/13/2004","0:00:00",1.6000000000000001,1003,-200,6.5,836,98,949,96,1455,748,16.199999999999999,50.200000000000003,0.91559999999999997,"",""
"5/13/2004","1:00:00",1.2,933,-200,4.7000000000000002,747,62,1045,75,1405,569,16.399999999999999,50.5,0.93799999999999994,"",""
"5/13/2004","2:00:00",0.59999999999999998,859,-200,2.5,620,32,1201,47,1316,445,16.199999999999999,52.799999999999997,0.96260000000000001,"",""
"5/13/2004","3:00:00",0.40000000000000002,815,-200,1.3999999999999999,538,-200,1412,-200,1272,379,16,53.700000000000003,0.97230000000000005,"",""
"5/13/2004","4:00:00",-200,792,-200,1,501,21,1554,25,1252,354,16.199999999999999,53,0.96719999999999995,"",""
"5/13/2004","5:00:00",0.40000000000000002,835,-200,1.7,560,41,1409,49,1317,407,16.199999999999999,53.700000000000003,0.97989999999999999,"",""
"5/13/2004","6:00:00",1,975,-200,4.5,736,86,1069,85,1459,611,15.9,55.299999999999997,0.99099999999999999,"",""
"5/13/2004","7:00:00",2,1133,-200,9.4000000000000004,957,174,815,106,1652,944,16.199999999999999,55.600000000000001,1.0150999999999999,"",""
"5/13/2004","8:00:00",3.6000000000000001,1347,-200,17.899999999999999,1237,264,645,136,1984,1328,16,59.299999999999997,1.0710999999999999,"",""
"5/13/2004","9:00:00",2.3999999999999999,1122,-200,10.6,1000,211,783,119,1663,1085,16.600000000000001,55.600000000000001,1.042,"",""
"5/13/2004","10:00:00",2.3999999999999999,1152,-200,11,1014,208,774,122,1714,1139,17.399999999999999,51.799999999999997,1.022,"",""
"5/13/2004","11:00:00",1.6000000000000001,1020,-200,7.2000000000000002,866,139,907,90,1554,799,17.600000000000001,49.700000000000003,0.99439999999999995,"",""
"5/13/2004","12:00:00",1.8999999999999999,1066,-200,8.6999999999999993,927,138,846,97,1608,804,17.199999999999999,52.799999999999997,1.0236000000000001,"",""
"5/13/2004","13:00:00",2.3999999999999999,1105,-200,11.1,1016,142,789,98,1736,930,18.199999999999999,49.600000000000001,1.0267999999999999,"",""
"5/13/2004","14:00:00",1.7,1056,-200,7.9000000000000004,894,131,891,93,1576,771,19.5,45,1.0114000000000001,"",""
"5/13/2004","15:00:00",2.1000000000000001,1084,-200,9.8000000000000007,970,132,818,98,1626,845,19.5,45.5,1.0188999999999999,"",""
"5/13/2004","16:00:00",3.1000000000000001,1288,-200,16.399999999999999,1191,178,691,123,1910,1192,19.800000000000001,44.299999999999997,1.0104,"",""
"5/13/2004","17:00:00",4.5999999999999996,1390,-200,22.600000000000001,1368,228,605,148,2092,1494,20.300000000000001,43.100000000000001,1.0114000000000001,"",""
"5/13/2004","18:00:00",4.5,1374,-200,20.199999999999999,1303,232,636,148,2036,1457,20.300000000000001,44.399999999999999,1.0457000000000001,"",""
"5/13/2004","19:00:00",3.8999999999999999,1378,-200,21.699999999999999,1342,204,612,133,2076,1489,19.800000000000001,47.899999999999999,1.0920000000000001,"",""
"5/13/2004","20:00:00",4.5999999999999996,1428,-200,21.199999999999999,1329,250,594,141,2102,1602,19.100000000000001,52.299999999999997,1.1486000000000001,"",""
"5/13/2004","21:00:00",3.2999999999999998,1336,-200,15.9,1176,208,656,131,1891,1468,18.199999999999999,54.700000000000003,1.1335999999999999,"",""
"5/13/2004","22:00:00",2.7000000000000002,1234,-200,12,1049,158,746,121,1733,1274,17.800000000000001,55,1.1096999999999999,"",""
"5/13/2004","23:00:00",3.2999999999999998,1300,-200,17.399999999999999,1221,197,648,123,1946,1401,17.5,56.399999999999999,1.1174999999999999,"",""
"5/14/2004","0:00:00",2.5,1246,-200,15,1150,152,654,107,1873,1354,17.300000000000001,57.799999999999997,1.1297999999999999,"",""
"5/14/2004","1:00:00",2.1000000000000001,1141,-200,11.1,1017,112,740,104,1690,1188,16.800000000000001,57.5,1.0911999999999999,"",""
"5/14/2004","2:00:00",1.3,1014,-200,6.9000000000000004,853,75,883,91,1538,975,16.300000000000001,57,1.0484,"",""
"5/14/2004","3:00:00",1,938,-200,5.0999999999999996,769,-200,978,-200,1463,816,16.199999999999999,56.299999999999997,1.0262,"",""
"5/14/2004","4:00:00",-200,988,-200,6.0999999999999996,814,74,908,87,1512,921,15.5,59.899999999999999,1.0498000000000001,"",""
"5/14/2004","5:00:00",1.2,983,-200,6.5,833,116,894,102,1524,1012,16,58.299999999999997,1.0481,"",""
"5/14/2004","6:00:00",1.5,1033,-200,8.4000000000000004,917,118,882,95,1617,905,17.199999999999999,52.299999999999997,1.0168999999999999,"",""
"5/14/2004","7:00:00",3.7000000000000002,1388,-200,22.800000000000001,1372,272,601,140,2105,1449,18.5,49.399999999999999,1.0397000000000001,"",""
"5/14/2004","8:00:00",-200,1512,-200,29.100000000000001,1530,-200,527,-200,2326,1725,20,45.600000000000001,1.0524,"",""
"5/14/2004","9:00:00",3.2999999999999998,1148,-200,13.6,1104,258,723,138,1713,1301,21,37.899999999999999,0.93130000000000002,"",""
"5/14/2004","10:00:00",2.5,1095,-200,11.1,1019,186,815,113,1618,1181,22.800000000000001,32.399999999999999,0.88700000000000001,"",""
"5/14/2004","11:00:00",1.8999999999999999,987,-200,10,979,130,923,101,1515,962,25.5,25.600000000000001,0.82179999999999997,"",""
"5/14/2004","12:00:00",2,984,-200,10.5,998,134,905,97,1523,862,25.899999999999999,23.600000000000001,0.77710000000000001,"",""
"5/14/2004","13:00:00",2.5,1072,-200,13,1084,148,843,114,1622,1017,27.699999999999999,20.800000000000001,0.75990000000000002,"",""
"5/14/2004","14:00:00",2.1000000000000001,1048,-200,12.5,1068,147,869,110,1573,993,27.100000000000001,21.600000000000001,0.76180000000000003,"",""
"5/14/2004","15:00:00",2.1000000000000001,1042,-200,11.4,1029,123,907,103,1540,879,28.399999999999999,20.199999999999999,0.76970000000000005,"",""
"5/14/2004","16:00:00",2.2999999999999998,1113,-200,13.1,1086,138,882,119,1584,926,28.100000000000001,21.899999999999999,0.81840000000000002,"",""
"5/14/2004","17:00:00",3,1146,-200,14.9,1145,162,836,126,1647,1011,27.600000000000001,22.300000000000001,0.81159999999999999,"",""
"5/14/2004","18:00:00",4.0999999999999996,1239,-200,19.100000000000001,1272,214,748,144,1790,1380,25.199999999999999,24.300000000000001,0.7671,"",""
"5/14/2004","19:00:00",4.5,1302,-200,21.800000000000001,1346,230,706,164,1880,1698,24.600000000000001,25.100000000000001,0.76359999999999995,"",""
"5/14/2004","20:00:00",3.5,1181,-200,16.100000000000001,1183,191,792,148,1711,1432,23.100000000000001,27.199999999999999,0.75749999999999995,"",""
"5/14/2004","21:00:00",2.1000000000000001,1068,-200,11.6,1037,128,869,119,1567,1217,22,28.600000000000001,0.74829999999999997,"",""
"5/14/2004","22:00:00",2.2999999999999998,1135,-200,12.4,1065,138,803,111,1630,1317,20.800000000000001,34.5,0.83650000000000002,"",""
"5/14/2004","23:00:00",1.8999999999999999,1121,-200,10.4,992,126,844,115,1505,1255,20.399999999999999,35.299999999999997,0.83520000000000005,"",""
"5/15/2004","0:00:00",1.8999999999999999,1131,-200,9.6999999999999993,965,107,843,103,1520,1223,19.100000000000001,38.299999999999997,0.83809999999999996,"",""
"5/19/2004","0:00:00",1.2,1069,-200,7.7000000000000002,887,70,859,84,1542,1041,19.300000000000001,43,0.95350000000000001,"",""
"5/19/2004","1:00:00",0.69999999999999996,940,-200,4.2000000000000002,724,44,1012,68,1407,867,19.199999999999999,43.600000000000001,0.95909999999999995,"",""
"5/19/2004","2:00:00",0.5,901,-200,3,653,41,1094,65,1367,822,18.399999999999999,45.700000000000003,0.95989999999999998,"",""
"5/19/2004","3:00:00",0.29999999999999999,848,-200,1.8,571,-200,1224,-200,1297,624,18.699999999999999,44.299999999999997,0.94530000000000003,"",""
"5/19/2004","4:00:00",-200,846,-200,2.2000000000000002,598,33,1211,52,1332,669,16.300000000000001,51.399999999999999,0.94679999999999997,"",""
"5/19/2004","5:00:00",0.29999999999999999,848,-200,2.2000000000000002,598,32,1219,46,1318,628,17,49.200000000000003,0.94589999999999996,"",""
"5/19/2004","6:00:00",0.69999999999999996,980,-200,5.7000000000000002,800,46,983,54,1462,810,16.399999999999999,52.100000000000001,0.96120000000000005,"",""
"5/19/2004","7:00:00",3.1000000000000001,1408,-200,20.899999999999999,1321,173,618,94,2044,1495,16.399999999999999,53.399999999999999,0.98629999999999995,"",""
"5/19/2004","8:00:00",6.2000000000000002,1716,-200,36.700000000000003,1701,320,490,155,2545,2018,18.600000000000001,46.799999999999997,0.98999999999999999,"",""
